,0,1,2
620,Hotel Neelkanth,28.5962095,76.6555652
621,Panchayat Bhawan,28.6024356,76.64535839999999
622,Svera Automobiles,28.59615629999999,76.6571798
623,A G R G & Co.,28.603145,76.659183
624,Irrigation Department,28.60408249999999,76.6448766
625,"LIC of India, Satellite Office",28.60327819999999,76.6472711
626,Shri amba Ji Digital Studio,28.5818099,76.6694859
627,Friendzal Infotech Pvt Ltd,28.6035931,76.64720849999999
628,Punjab National Bank,28.6084628,76.64962109999999
629,Golden Life Infragro Limited,28.604029,76.648619
631,Dr Lal PathLabs,28.6053194,76.6456558
632,Cataract Surgery in Jhajjar - EYE Q INDIA,28.6049798,76.6472175
633,Daily Needs,28.6054416,76.6481835
634,Ipure Water Centre,28.6042021,76.65122339999999
635,Sainik Rest House,28.6067167,76.6451472
636,Rathi Petro City Hindustan Petroleum,28.60324,76.65429
637,HPCL Petrol Pump,28.6032952,76.6543324
639,Shri Ambaji Digital Studio,28.6049265,76.6520492
641,BSNL telephone Exchange,28.5791926,76.7411078
642,"Bharat Petroleum Petrol Pump , SHREE BALAJI AUTOFUELS",28.56638899999999,76.694041
643,MG Greens,28.53553,76.719203
644,YES Bank,28.555188,76.78239599999999
645,Police line,28.6142282,76.7015303
646,Axis Bank ATM,28.61474,76.700756
647,Shakun Industries,28.5206639,76.7482014
648,Model Economic Township Limited,28.5180441,76.74184079999999
649,Oriental Bank of Commerce ATM,28.623021,76.741509
650,Oriental Bank of Commerce ATM,28.6229965,76.74168929999999
651,Oriental Bank of Commerce,28.623199,76.7417804
655,Mayank Traders,28.6005639,76.67607459999999
656,Post Office,28.6123698,76.6876569
657,Punjab National Bank,28.50716469999999,76.7485571
658,JVS Mech Bricks Pvt Ltd,28.6010448,76.6730814
660,KAMDHENU MANGAL PARIVAR (KMP),28.6097699,76.6730984
661,Jyoti Ambulance Service,28.6097699,76.6730984
662,STATE BANK OF INDIA ATM,28.59841999999999,76.664737
663,HDFC Bank,28.508415,76.750996
664,Jhajjar RTO,28.5989924,76.6644811
665,Health Care Clinic,28.5071093,76.74725289999999
666,Punjab National Bank ATM,28.50724499999999,76.74852
667,State Bank of India ATM,28.507198,76.749037
668,mayank traders,28.602384,76.663234
670,Union Bank of India ATM,28.60043599999999,76.660698
672,Devi Barfi Bhandar⁠⁠⁠⁠,28.601155,76.66051
673,ICICI Bank Bhadani - Branch & ATM,28.638304,76.720753
674,vardaan hospital,28.5681574,76.8085074
677,Indane gas,28.5596129,76.80785569999999
678,Vegetables Bazar,28.5622249,76.80868989999999
679,Oriental Bank of Commerce - Badli Branch,28.569363,76.80950399999999
680,Delhi,28.7040592,77.10249019999999
681,Food Is God,28.5571692,76.86693869999999
682,Allahabad Bank,28.5577885,76.86430179999999
683,Jindal Mechno Bricks Pvt. Ltd.,28.5672608,76.8261909
684,"Dhansa filling station, Indian Oil",28.5619086,76.8433142
685,State Bank of India,28.5690985,76.8136054
686,STATE BANK OF INDIA ATM,28.56898,76.81360099999999
687,BSNL Exchange,28.5714358,76.8129304
688,YES Bank,28.574117,76.811037
693,Ashoka Machine Tools International Private Limited,28.56319010000001,76.8876672
694,HDFC Bank ATM,28.59494,76.83973
695,HDFC Bank,28.59494900000001,76.83973399999999
696,Tannu solar system,28.6011311,76.8478429
697,Bharatbhumi Buildtech Private Limited,28.56312419999999,76.87215859999999
698,post office,28.5302153,76.8360199
699,Delhi,28.68627380000001,77.2217831
700,Krishna Spun Pipes,28.597409,76.8638706
702,Satsaheb Aashram,28.6131748,76.8452873
703,BHARAT,28.5779254,76.8826072
704,"Krishi Vigyan Kendra, Delhi",28.5695163,76.8962818
705,ICICI BANK ATM,28.515304,76.79606
706,Post Office,28.5177295,76.8690355
707,YES Bank,28.620511,76.78755799999999
708,Bank Of Maharashtra,28.515316,76.8682796
709,Fastnet Broadband Service,28.5497403,76.9001529
710,Radha Krishan real estate,28.5709305,76.9058294
711,Bank of Baroda,28.5708202,76.90752359999999
712,Rajesh Milk Dairy,28.5702489,76.908294
713,Reliance Insurance Advisor - Delhi,28.594272,76.907258
714,MCD OFFICE,28.5815251,76.91117419999999
715,RDX,28.5506469,76.91028829999999
716,Shubham Industry (Door Profile Mfg.),28.596673,76.907598
717,Union Bank of India ATM,28.598822,76.9088137
718,Insurance Advisor -Ujwa,28.5626845,76.9153281
719,Corporation Bank,28.5994037,76.9094709
721,ICICI BANK ATM,28.6095954,76.9825745
722,Syndicate Bank,28.5600664,77.0030424
723,Vaish Filling Station Petrol Cng Pump,28.6141889,76.9804851
724,Hotel Star 17,28.5875616,77.0269939
725,Tyagi real estate,28.52255019999999,76.96540829999999
726,Punjab National Bank.,28.5905511,76.978358
727,Splash Design Engineerings,28.6089855,76.96163179999999
728,"transporter for mumbai, Sunrise Road Carrier",28.575385,76.99701999999999
730,Allahabad Bank,28.5991482,76.9673999
734,Agrim Business Operations Pvt. Ltd.,28.6027412,76.9823603
735,Creative Technologies,28.6093866,76.9527611
738,Seva NGO,28.605247,76.978034
740,Geeta Enterprises,28.6016642,76.9772716
741,Chaudhary Brahm Prakash Ayurved Charak Sansthan,28.5721225,76.9334654
742,Dabar Hare Krishna Gaushala,28.5786192,76.9235283
743,Khera Dabar,28.5809024,76.93464070000002
744,Allahabad Bank,28.56174639999999,76.9402817
745,Common Service Center Khera Dabar,28.5806631,76.9374148
746,Naveen Document Cafe (Digital Sewa Kendra),28.580664,76.93742999999999
747,State Bank of India,28.5811092,76.9373344
748,Post Office,28.5817634,76.9366151
749,Ajay Rana,28.5731251,76.9479194
750,Saurashtra Roadways Pvt Ltd,28.579466,76.945983
753,llava,28.5527207,76.9423707
754,Sagar & CJ Departmental Store,28.5523785,76.94214649999999
756,kerori mal farm,28.5679694,76.954121
757,State Bank of India,28.5914663,76.9192599
758,Parjuar Panchayat,28.55895,76.95387439999999
