,0,1,2
771,Swati Home Care Product,28.4750686,76.6513787
772,CSC CENTRE MACHHRALI ALL INTERNET SOLUTION,28.4764549,76.651089
773,GOVIND HAIR SALOON,28.4737157,76.6529803
774,Dabodiya garnal stor,28.4748189,76.6531375
775,योगेश मिठाइ भंठार,28.4492725,76.6266752
776,Himanshu Enterprises,28.448659,76.6295968
777,Mayank Kiryana Store,28.4741166,76.6542285
779,Raj Godown,28.4469987,76.63184509999999
780,Shri Shyam Building Material,28.4658297,76.65625760000002
781,Niyant medical store Ahri,28.4463794,76.6314143
782,Kala General Store,28.4723963,76.657247
783,Lohiya Gen. Store,28.47368,76.6581167
784,Sarpanch Market Machhrauli 😍,28.4735168,76.6586031
785,MANHARSH PRINTING arts,28.4733785,76.6586605
786,Apnna Printers (All Printing Solutions),28.47354789999999,76.65867159999999
787,Sandeep Chahar Medical Hall,28.4734382,76.65869909999999
788,Anil Glass And Steel Work,28.47354869999999,76.6589891
789,Priya Digital Studio,28.4741511,76.6589217
790,Bhagat Ji Cold Drinks,28.4744322,76.6590566
791,Raghubir Singh Pareek Market,28.4748216,76.65920299999999
792,Chauhan Medicos,28.4748424,76.6592299
793,Kinha Market,28.4756512,76.6595483
794,CSC Samaspur Majra,28.4818636,76.599436
795,Vikas,28.4839153,76.59562930000001
796,कबीर मार्किट अमादल पुर,28.4451686,76.6573342
797,Amadalpur Jhajjar Haryana,28.4451313,76.6582457
798,Vanshi Polypack Industries,28.4449276,76.6582746
799,Deepak Manufacturing Company,28.44455779999999,76.6591866
800,Indianstar films pvt ltd,28.5985237,76.64884820000002
801,Daily Needs,28.6054416,76.6481835
802,Easy Day,28.6075606,76.6455324
803,Sho Lal Piyare Lal Hand Tools And Power Tools,28.6022711,76.6586602
804,Crunchy Burger Jhajjar,28.605418,76.6534367
805,Devi Barfi Bhandar⁠⁠⁠⁠,28.601155,76.66051
806,Vishal Mega Mart,28.60986149999999,76.64523439999999
807,Ajit Singh Ved Parkash H/w Store,28.6032039,76.65955129999999
808,Balaji Trading Company,28.6082451,76.6529958
809,Amul Parlour,28.6099199,76.6498975
810,mayank traders,28.602384,76.663234
811,Adidas,28.6080404,76.65661999999999
812,Devi Barfi Bhandar,28.6072056,76.6581806
813,Mayank Traders,28.6005639,76.67607459999999
814,Aman Enterprises,28.5691126,76.5450941
815,Bus stop,28.5715221,76.6391834
816,Shree Jotram Mandir,28.5696127,76.6206603
817,Rohit Kiryana Store,28.5803597,76.6336901
818,Yadav Shop Point,28.5817481,76.6337374
819,Yadav Shop Point,28.5817813,76.633825
820,Yadav Shop Point,28.5818075,76.6337741
821,CSC ATAL SEWA KENTER,28.5877565,76.6181655
822,Shri Chhotu Ram,28.5470917,76.6327067
823,Bala Daily Things Shop,28.5459254,76.63096469999999
824,Bala Daily goods Shop,28.545886,76.6309835
825,Rizkram Shop,28.5446189,76.6338464
826,RAM BHATTA COMPANY,28.5762075,76.66412179999999
827,Lovely Meat Shop,28.6015599,76.6334555
828,Guru kirpa glass works,28.59927739999999,76.6440607
829,Shree Jee Electronics CSD,28.6001737,76.6415195
830,VS SERVICE STATION & INSURANCE,28.5962618,76.65055989999999
831,Jakhar Service Station,28.6001078,76.6420807
832,Subhash Kiryana Store,28.5370566,76.6297142
833,Saini Fiber Glass,28.5986704,76.6488688
834,Aaditya Poultry Point,28.5965938,76.6526913
835,Aaditya Poultry Point,28.59667069999999,76.65263759999999
836,ronak kodaan,28.5405758,76.6116662
838,Ahlawat Kiryana Store,28.6015258,76.6439868
839,SK Ahlawat Kiryana Store,28.6015381,76.6440307
843,Indane gas,28.5596129,76.80785569999999
855,Pandit Kirana Store,28.5756201,76.74086659999999
856,Dayakishan gulia,28.5772828,76.74009269999999
857,Shri Ganesh Ceramics,28.5877707,76.72621699999999
858,Baba Haridas Water Solution,28.5779709,76.7083608
859,Localmafia,28.5577923,76.70961729999999
860,Food Is God,28.5571692,76.86693869999999
862,Tannu solar system,28.6011311,76.8478429
863,Rajesh Milk Dairy,28.5702489,76.908294
864,JIO OFFICE,28.650303,76.79782399999999
865,Jindal Medical Store,28.6563826,76.839091
866,MSG Store,28.56222,76.82825
867,Jai Mata Di Enterprises,28.5612256,76.8273987
868,Deep Stock And Building Material Supplier,28.5607354,76.8292933
869,gulia computers,28.5688299,76.8194627
870,Nandu Cement Agency,28.5687599,76.81823589999999
871,Billu Coldrinks,28.5689645,76.8177795
872,Ram Singh Gulia castle,28.5587992,76.82596060000002
873,Amit Gernal Store,28.5691609,76.81655239999999
874,Om Aluminum & Glass,28.5692178,76.816486
875,Bholaram Fruit And Vegetable Store,28.5691125,76.8145211
876,BIKANER MISTHAN BHANDAR BADLI,28.57118790000001,76.8142943
877,Shree bala ji Rasgulla point,28.5691951,76.8141807
878,Laxmi Sweets,28.5690046,76.81417820000001
879,Lakshmi Sweets,28.568984,76.8141284
880,Ms dhara singh&sons,28.5689415,76.81407949999999
881,Shree Sai Builders,28.569888,76.8140268
882,Shri Sai Traders,28.5691801,76.8137504
883,Gulia Medicos,28.569085,76.8135775
884,Ambay Plywood,28.5690122,76.8130843
885,SHRI SHYAM ENTERPRISES (Mobile Shop),28.5692216,76.8129848
886,Aakash general store,28.5738703,76.8124134
887,Vishwakarma Printers (BADLI),28.56900629999999,76.8117528
888,Gupta General Store,28.5688721,76.8110093
889,Naresh Kiryana Store,28.5689501,76.81091070000001
890,Sharma Fruit House,28.5689657,76.8108407
891,Amul Shop,28.5690885,76.8106063
892,Murliwala Confectionery,28.5691132,76.81050669999999
893,haryana madical hall,28.5690056,76.81042479999999
894,Master Medical Store,28.5690452,76.8103012
895,VIP AREA,28.5737422,76.8105882
896,Jai Printers & Car Singar,28.5693522,76.8099424
897,S K Telecome Badli,28.5736376,76.81021870000001
898,Jatin Amul Dairy,28.5693898,76.8097027
899,Kanha Opticals,28.569529,76.8094634
901,Agrim Business Operations Pvt. Ltd.,28.6027412,76.9823603
903,Sagar & CJ Departmental Store,28.5523785,76.94214649999999
904,kerori mal farm,28.5679694,76.954121
905,Shri Ram General Store,28.5680826,76.9622048
906,Bajaj Medical Store,28.613142,76.980301
907,DC POWER TECH,28.6088494,76.95996819999999
908,MSP INFONET,28.60918710000001,76.96162609999999
909,pooja printer,28.5954728,76.9800412
910,Sai Medical Store,28.6092281,76.9677968
911,Cheffron Bakery - Bakery In Najafgarh - Cake Shop In Najafgarh Delhi,28.6094827,76.9684819
912,Best Online Grocery Shop,28.6016479,76.97725299999999
913,Maxivision Super Speciality Eye Hospital,28.606926,76.990495
914,Ananda Dairy Store,28.598884,76.979953
915,MOGORA COSMIC PVT. LIMITED,28.5980064,76.9816379
916,Ananda Dairy Store,28.619491,76.954224
917,Mother Dairy,28.6125018,76.9703212
918,Apex Electronical Works,28.6241795,76.92026270000001
919,Laxmi General Store,28.5927443,76.9890389
920,Lamba Sweets Corner,28.6110909,76.9751038
921,DelhiModularKitchen,28.6072344,76.9809109
922,Bansal Store,28.5963696,76.989173
923,Flowers N Flowers,28.5932138,76.9978095
924,Comfort Office Zone,28.60763,76.981408
925,Mother Dairy,28.5459063,76.9910818
926,Ananda Dairy Store,28.613247,76.975904
927,Aqua Ro 18,28.613259,76.975914
928,Bajrang Refrigeration,28.6130814,76.976135
929,Mukesh Sweets Shop,28.59117599999999,76.992997
930,Optical Planet,28.6089444,76.9844565
931,Laxmi Traders,28.61614699999999,76.972495
932,Amul Dairy,28.589119,76.994022
933,Kiryana Store,28.6144028,76.9814189
934,Bajaj Medical,28.5891322,76.9941541
935,Bikaner Sweets,28.590058,76.99382899999999
936,Ananda,28.611654,76.9787027
937,Bikaner Sweets & Restaurants,28.6134488,76.97668329999999
938,Raj Infotech,28.6093963,76.9850752
939,Sai Home Appliances,28.6109759,76.9796751
940,Seasons India,28.6339463,77.06457499999999
941,Image Services,28.63776499999999,77.0681772
942,Discovery Wines (Wine and Beer Shop),28.5081517,77.0721274
943,Madonna Industries,28.4888426,77.01081239999999
944,N Krishna Medical Corner,28.636406,77.090423
945,GMK ASSOCIATES,28.6070819,77.11471759999999
946,Singhal Enterprises (Army Store),28.611205,77.109436
947,Kent RO Systems Ltd.,28.6398355,77.0758283
948,Tarun Store,28.616872,77.031589
949,Shiv Store,28.605968,77.07888
950,"VLCC Weight Loss, Beauty, Laser, Hair, Make Up, Skin, Figure Correction Centre",28.6269727,77.07166
951,"Service Sansar LCD, LED Repair Delhi, Gurgaon, Noida, Faridabad",28.6258302,77.068445
952,OK Service Home Appliances,28.614745,77.047563
953,Luxury Gifts by Nikki,28.628763,77.080553
954,Pearl Corporate,28.5862266,77.0397907
955,Punjab Optical House,28.591607,77.0586139
956,Aggrawal Sweet India,28.602175,77.10502629999999
957,Vandana Carpets,28.61800599999999,77.01944999999999
958,"Superb delhi-Mart, www.sdelhimart.com by Shree Sheetla Services",28.59507199999999,77.047634
959,Shri Guru Nanak Tiffins,28.60292,77.04925
960,Viva Your Family Chemist,28.5966291,77.0492427
961,K K Apparels,28.6106438,76.9968829
962,Punchline Vending Machines - Manufacturer and Supplier best Tea Coffee vending machines in Delhi/NCR,28.6065018,77.10054939999999
963,Drishti Creations,28.516267,77.029343
964,Ganpati Enterprises,28.5749929,77.0420541
965,North Star Packers Movers,28.5219561,77.0355019
966,SWASTIK SEATING COLLECTION,28.6117084,77.0697577
967,Aditya Birla Retail Limited,28.6149511,77.0227117
968,Siddharth Vision Opticals,28.590517,77.059845
969,Finepro Solutions,28.5658586,77.0671495
970,Gopala,28.5950767,77.0528135
972,Stainal Engineering Works,28.6043898,77.0649854
973,Herbalife,28.57870849999999,77.0507234
974,Sunrise Techvision Pvt. ltd.,28.6194282,77.0276322
975,Ansh Enterprises,28.5897325,77.0596509
976,Bharatiya Khel Utthan Trust - Tournament Organiser in Delhi,28.5821808,77.0826891
977,The Naakubetta Textile Company,28.5571905,77.05305299999999
978,Aqua Fair,28.60126,77.07659199999999
979,SAI INTERNATIONAL - Handicraft Item Manufacturer,28.5904,77.044029
980,Jor Bagh Bharat Store,28.5882106,77.2168406
981,Wood Castle,28.6445224,77.1833767
982,Claire Confectioneries,28.5954468,77.1982937
983,Capital Sales Corporation,28.5581015,77.17113499999999
985,National Store,28.5769284,77.1961756
986,National Store,28.574889,77.21006
987,Abc Sales,28.5236707,77.20645329999999
991,Timken India Limited,28.557786,77.208147
994,Red Mango,28.5415172,77.1551254
995,Ion Exchange (India) Ltd,28.6246177,77.1358825
996,Videocon Service Centre,28.4937015,77.09448460000002
997,Carpets & Pashmina by Atsar,28.5532128,77.2046491
998,A M Industrial Enterprises,28.5675576,77.188199
999,Deluxe Store,28.573557,77.2304958
1000,Bhatia's Om Sai Store,28.596896,77.133557
1002,Circle Of Animal Lovers,28.5275745,77.20680709999999
1006,Red Gift Shop,28.5270227,77.1861483
1007,Valvoline,28.509042,77.0874178
1008,Joy Industries,28.6313015,77.13557329999999
1009,Grover Confectionery Mart,28.638449,77.10777399999999
1010,Dharmender Enterprises,28.6090468,77.10003379999999
1011,Welspun Gujarat Stahl Rohren Limited,28.5223017,77.1649283
1013,Aarogya Herbals Private Limited,28.5592613,77.1598404
1014,Indersons,28.6391361,77.1239429
1015,Mecpro Heavy Engineering Ltd,28.5678917,77.1873899
1016,PMS Engineering (Intl) Service,28.5550034,77.1772519
1017,A.s. Electronics & Electricals,28.5568209,77.1654573
1018,Agility Logistics Private Limited,28.544564,77.1139239
1019,NEW VISHAWAKARMA INDUSTRIES | Car Audio Wiring Harness Manufacturer in Delhi,28.618378,77.113514
